,shock_0,s_0,k_0,y_0,c_0
72,0,0.09216678142547609,24.83117652377575,2.0969553159900354,1.9036856937221918
73,0,0.09221566915512086,24.717178283734576,2.0940625695087767,1.9009571884088332
74,0,0.0922632694244385,24.607366299604507,2.0912672062968345,1.8983200566037768
75,0,0.09230968952178957,24.501586643947782,2.0885662204093633,1.8957713210576776
76,0,0.09235478639602662,24.399691497708822,2.0859566924028363,1.8933086076446102
77,0,0.09239870309829713,24.301537728142428,2.0834357575321643,1.890928995547574
78,0,0.09244140386581422,24.20698806961384,2.081000640282218,1.8886300196488714
79,1,0.09248288869857789,24.11591005305997,2.0786486310186274,1.8864092010326803
80,1,0.09506685733795167,24.028175994385112,3.1145656342208077,2.8184736674026514
81,1,0.09500319957733155,24.15533562055422,3.119501285030328,2.8231386818668494
82,1,0.09494261741638185,24.2779061103147,3.1242416250477945,2.8276179477245464
83,1,0.09488482475280763,24.39605324511441,3.128795064086356,2.831919892743073
84,1,0.09482978582382204,24.509936165665717,3.133169571192384,2.836051771806494
85,1,0.09477721452713014,24.619708979844052,3.1373727531064692,2.8400213026337244
86,1,0.09472714662551882,24.72551944785073,3.141411818778065,2.8438348408095373
87,1,0.09467933177948,24.827511003448155,3.145293670345087,2.8474993673865865
88,1,0.09463359117507936,24.925821215555295,3.1490248567484738,2.851021325854776
89,0,0.09458992481231691,25.020582360127218,3.152611607104382,2.854406312225941
90,0,0.09204872846603394,25.11192259721078,2.1040399237365723,1.9103657241148497
91,0,0.09210058450698853,24.98761431267144,2.1009098883743405,1.9074148596585516
92,0,0.09215122461318971,24.867871136716598,2.0978844769413008,1.904561853294159
93,0,0.09220046997070314,24.75252566448569,2.0949605191943728,1.9018041747545835
94,0,0.09224849939346315,24.64141575148999,2.0921348982278625,1.8991385933376463
95,0,0.09229524135589601,24.53438601582918,2.089404593727605,1.8965624924593978
96,0,0.09234076738357545,24.4312863889771,2.0867666501146016,1.8940730162925663
97,0,0.09238504171371462,24.331972593669665,2.0842181933575126,1.8916676086236959
98,0,0.09242810010910035,24.236305414397467,2.0817564167086635,1.8893436262223533
99,1,0.0924700140953064,24.144150845114233,2.0793785886196594,1.887098421220521
100,1,0.09505316019058228,24.055380061921976,3.1156230840332753,2.819473263933184
101,1,0.09499018192291261,24.181557840128253,3.120516826956818,2.8240983658706797
102,1,0.09493017196655275,24.303182042347686,3.125217071948503,2.828539677875625
103,1,0.09487298727035524,24.420416764898242,3.1297321234176008,2.832805087512981
104,1,0.09481852054595949,24.533420328844908,3.1340698820280983,2.836902012526544
105,1,0.09476648569107057,24.642345630049956,3.138237874219401,2.840838099617012
106,1,0.09471684694290163,24.747339247889983,3.142243232861142,2.8446198615168647
107,1,0.09466949701309206,24.848543054644818,3.146092772275361,2.8482537519675284
108,1,0.09462425708770754,24.946093925760202,3.1497929891624517,2.8517461675828852
109,0,0.0945809841156006,25.040123460974943,3.1533500631645683,2.8551031109294724
110,0,0.09204089641571046,25.130758335461834,2.1045132536304347,1.910811967247546
111,0,0.09209296703338625,25.00575816826783,2.1013674221150747,1.9078462613851994
